source,brand,processor,gpu,ram_gb,ram_type,storage_gb,storage_type,os,price
ds03,Lenovo,AMD A12-Series 9720P 3.6GHz,AMD Radeon R7,8,Unknown,1024,HDD,Windows 10,46735
ds03,Lenovo,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,4,Unknown,1024,HDD,Windows 10,67700
ds03,Lenovo,Intel Core i3 6006U 2GHz,Intel HD Graphics 520,4,Unknown,500,HDD,No OS,49023
ds03,Dell,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,8,Unknown,256,SSD,Windows 10,86607
ds03,Acer,Intel Core i5 8250U 1.6GHz,Intel UHD Graphics 620,8,Unknown,256,SSD,Windows 10,108831
ds03,Lenovo,Intel Core i7 6500U 2.5GHz,Nvidia Quadro M520M,16,Unknown,512,SSD,Windows 7,202083
ds03,Lenovo,Intel Core i5 6300HQ 2.3GHz,Intel HD Graphics 520,8,Unknown,256,SSD,Windows 10,129747
ds03,HP,AMD A10-Series 9620P 2.5GHz,AMD Radeon 530,6,Unknown,2048,HDD,Windows 10,71356
ds03,Lenovo,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050 Ti,8,Unknown,128,SSD,Windows 10,136066
ds03,Dell,Intel Core i5 7440HQ 2.8GHz,Nvidia GeForce 930MX,8,Unknown,256,SSD,Linux,118635
ds03,Dell,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,8,Unknown,1024,HDD,Linux,79090
ds03,Asus,Intel Celeron Dual Core N3350 1.1GHz,Intel HD Graphics 500,4,Unknown,32,SSD,Windows 10,32464
ds03,Dell,Intel Core i5 7300U 2.6GHz,Intel HD Graphics 620,16,Unknown,512,SSD,Windows 10,155420
ds03,Lenovo,Intel Core i5 7200U 2.5GHz,Nvidia GeForce 920MX,8,Unknown,256,SSD,Windows 10,93369
ds03,Dell,Intel Core i5 7300U 2.6GHz,Intel HD Graphics 620,8,Unknown,256,SSD,Windows 10,128440
ds03,Lenovo,AMD A6-Series 7310 2GHz,AMD Radeon R4,4,Unknown,500,HDD,Windows 10,32464
ds03,Mediacom,Intel Atom Z8350 1.92GHz,Intel HD Graphics 400,4,Unknown,32,HDD,Windows 10,28869
ds03,HP,Intel Core i7 7500U 2.7GHz,Nvidia GeForce 930MX,8,Unknown,256,SSD,Windows 10,130728
ds03,Lenovo,Intel Core i7 6500U 2.5GHz,Intel HD Graphics 520,8,Unknown,512,SSD,Windows 10,183742
ds03,HP,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,8,Unknown,256,SSD,Windows 10,91139
ds03,Lenovo,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,8,Unknown,256,SSD,Windows 10,163301
ds03,Dell,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1070,32,Unknown,1024,SSD,Windows 10,398655
ds03,MSI,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050 Ti,8,Unknown,128,SSD,Windows 10,146903
ds03,Lenovo,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,4,Unknown,1024,HDD,No OS,53369
ds03,Dell,Intel Core i5 8250U 1.6GHz,AMD Radeon 530,8,Unknown,128,SSD,Windows 10,78327
ds03,Dell,Intel Core i3 7100U 2.4GHz,Intel HD Graphics 620,4,Unknown,1024,HDD,Windows 10,70702
ds03,Dell,Intel Core i5 7200U 2.5GHz,AMD Radeon R7 M445,8,Unknown,1024,HDD,Linux,64222
ds03,HP,AMD A9-Series 9420 3GHz,AMD Radeon 520,4,Unknown,1024,HDD,Windows 10,53271
ds03,Acer,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 1060,16,Unknown,128,SSD,Windows 10,210798
ds03,Dell,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,12,Unknown,1024,HDD,Windows 10,70702
ds03,HP,AMD A9-Series A9-9420 3GHz,AMD Radeon 520,6,Unknown,128,SSD,Windows 10,70811
ds03,Acer,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,4,Unknown,500,HDD,Windows 10,60897
ds03,Lenovo,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,8,Unknown,256,SSD,Windows 10,104582
ds03,Lenovo,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,4,Unknown,1024,HDD,Windows 10,84864
ds03,HP,Intel Core i7 7700HQ 2.8GHz,Nvidia Quadro M2200,16,Unknown,256,SSD,Windows 10,263525
ds03,Dell,Intel Core i5 8250U 1.6GHz,Intel UHD Graphics 620,8,Unknown,1024,HDD,Windows 10,71791
ds03,MSI,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1060,16,Unknown,256,SSD,Windows 10,228172
ds03,Acer,Intel Core i3 6006U 2GHz,Intel HD Graphics 520,4,Unknown,500,HDD,Windows 10,44752
ds03,Dell,Intel Core i7 7500U 2.7GHz,Nvidia GeForce 940MX,8,Unknown,128,SSD,Windows 10,131490
ds03,Dell,Intel Core i3 6006U 2GHz,Intel HD Graphics 520,8,Unknown,256,SSD,Windows 10,72445
ds03,Toshiba,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,8,Unknown,256,SSD,Windows 10,167222
ds03,Lenovo,Intel Core i7 7600U 2.8GHz,Nvidia Quadro M520M,16,Unknown,1024,SSD,Windows 10,359393
ds03,Acer,Intel Celeron Dual Core N3060 1.6GHz,Intel HD Graphics 400,2,Unknown,32,SSD,Chrome OS,35950
ds03,Samsung,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,16,Unknown,256,SSD,Windows 10,179642
ds03,HP,Intel Core i3 6006U 2GHz,Intel HD Graphics 520,8,Unknown,256,SSD,Windows 10,58718
ds03,Dell,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,8,Unknown,256,SSD,Windows 10,122743
ds03,HP,Intel Xeon E3-1535M v5 2.9GHz,Nvidia Quadro M2000M,16,Unknown,256,SSD,Windows 7,478137
ds03,Lenovo,Intel Celeron Dual Core N3060 1.6GHz,Intel HD Graphics 400,4,Unknown,128,SSD,Windows 10,51746
ds03,HP,Intel Core i5 6300U 2.4GHz,Intel HD Graphics 520,8,Unknown,256,SSD,Windows 10,206986
ds03,Asus,Intel Core i5 6300HQ 2.3GHz,Nvidia GeForce GTX 950M,4,Unknown,1024,HDD,No OS,63076
ds03,Lenovo,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,4,Unknown,180,SSD,Windows 10,119398
ds03,Asus,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,4,Unknown,256,SSD,Windows 10,92588
ds03,Lenovo,Intel Core i5 6260U 1.8GHz,Intel HD Graphics 540,8,Unknown,256,SSD,Windows 10,130619
ds03,HP,Intel Core i5 7300HQ 2.5GHz,Nvidia GeForce GTX 1050,8,Unknown,128,SSD,Windows 10,119725
ds03,HP,Intel Core i7 6700HQ 2.6GHz,Nvidia Quadro M1000M,8,Unknown,256,SSD,Windows 7,170055
ds03,Dell,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1070,16,Unknown,256,SSD,Windows 10,312547
ds03,Acer,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,4,Unknown,256,SSD,Windows 10,65255
ds03,Lenovo,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050,8,Unknown,128,SSD,Windows 10,114169
ds03,Dell,Intel Core i7 7600U 2.8GHz,Intel HD Graphics 620,16,Unknown,256,SSD,Windows 10,202519
ds03,Google,Intel Core i5 7Y57 1.2GHz,Intel HD Graphics 615,8,Unknown,256,SSD,Chrome OS,169837
ds03,Asus,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,8,Unknown,256,SSD,Windows 10,122993
ds03,Dell,Intel Core i3 6006U 2GHz,Intel HD Graphics 520,4,Unknown,500,HDD,Windows 10,92490
ds03,Acer,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,4,Unknown,128,SSD,Windows 10,71355
ds03,Asus,Intel Pentium Quad Core N4200 1.1GHz,Nvidia GeForce 920MX,4,Unknown,1024,HDD,Windows 10,51238
ds03,Dell,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 960M,16,Unknown,128,SSD,Windows 10,119725
ds03,Samsung,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,8,Unknown,256,SSD,Windows 10,174195
ds03,Acer,Intel Pentium Quad Core N4200 1.1GHz,Intel HD Graphics 505,4,Unknown,1024,HDD,Linux,32464
ds03,Dell,Intel Core i7 7500U 2.7GHz,AMD Radeon R7 M445,16,Unknown,256,SSD,Windows 10,128687
ds03,Samsung,Intel Core i7 7500U 2.7GHz,AMD Radeon 540,16,Unknown,256,SSD,Windows 10,195983
ds03,Toshiba,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,4,Unknown,128,SSD,Windows 10,111118
ds03,Dell,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050,8,Unknown,1024,HDD,Windows 10,119725
ds03,HP,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,4,Unknown,256,SSD,Windows 10,135521
ds03,Asus,Intel Core i7 7500U 2.7GHz,Nvidia GeForce 940MX,12,Unknown,2048,HDD,Windows 10,91400
ds03,Lenovo,Intel Core i7 6820HQ 2.7GHz,Nvidia Quadro M2000M,16,Unknown,512,SSD,Windows 7,258187
ds03,Acer,Intel Core i3 7100U 2.4GHz,Intel HD Graphics 620,4,Unknown,128,SSD,Windows 10,69285
ds03,Razer,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1060,16,Unknown,512,SSD,Windows 10,315817
ds03,Asus,Intel Pentium Dual Core N4200 1.1GHz,Intel HD Graphics 505,8,Unknown,128,SSD,Windows 10,63392
ds03,Dell,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1070M,32,Unknown,1024,SSD,Windows 10,390963
ds03,Asus,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 1070,16,Unknown,256,SSD,Windows 10,256009
ds03,Toshiba,Intel Core i7 6600U 2.6GHz,Nvidia GeForce 930M,16,Unknown,512,SSD,Windows 10,192170
ds03,Lenovo,Intel Celeron Quad Core N3710 1.6GHz,Intel HD Graphics 405,8,Unknown,1024,HDD,No OS,35841
ds03,Lenovo,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,16,Unknown,512,SSD,Windows 10,250453
ds03,MSI,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1060,16,Unknown,256,SSD,Windows 10,206005
ds03,MSI,Intel Core i5 7300HQ 2.5GHz,Nvidia GeForce GTX 1050,8,Unknown,128,SSD,Windows 10,118635
ds03,Lenovo,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050,4,Unknown,1024,HDD,Windows 10,108831
ds03,Acer,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1060,16,Unknown,256,SSD,Windows 10,250453
ds03,Dell,Intel Core i5 7300HQ 2.5GHz,Nvidia GeForce GTX 1050,8,Unknown,256,SSD,Windows 10,107305
ds03,Asus,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX1060,8,Unknown,128,SSD,Windows 10,145870
ds03,Vero,Intel Celeron Dual Core N3350 1.1GHz,Intel HD Graphics 500,4,Unknown,32,SSD,Windows 10,22103
ds03,Lenovo,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,8,Unknown,512,SSD,Windows 10,214611
ds03,Lenovo,Intel Core i5 7200U 2.5GHz,AMD Radeon R7 M460,8,Unknown,256,SSD,Windows 10,104473
ds03,Apple,Intel Core M 1.2GHz,Intel HD Graphics 5300,8,Unknown,512,SSD,macOS,126915
ds03,Lenovo,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,8,Unknown,256,SSD,Windows 10,253830
ds03,Asus,Intel Celeron Dual Core N3350 1.1GHz,Intel HD Graphics 500,4,Unknown,32,SSD,Windows 10,32573
ds03,Dell,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,8,Unknown,128,SSD,Windows 10,88241
ds03,Lenovo,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,8,Unknown,256,SSD,Windows 10,146960
ds03,Dell,Intel Core i3 6006U 2GHz,AMD Radeon R5 M420X,8,Unknown,256,SSD,Windows 10,80506
ds03,HP,Intel Core i7 7700HQ 2.8GHz,Nvidia Quadro M2200,8,Unknown,256,SSD,Windows 10,224950
ds03,Asus,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,8,Unknown,256,SSD,Windows 10,119725
ds03,Dell,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,8,Unknown,256,SSD,Windows 10,163301
ds03,Dell,Intel Core i5 7300HQ 2.5GHz,Nvidia GeForce GTX 1050,8,Unknown,256,SSD,Windows 10,190536
ds03,Dell,Intel Pentium Quad Core N4200 1.1GHz,Intel HD Graphics 505,4,Unknown,128,SSD,Windows 10,81051
ds03,HP,Intel Core i5 7300U 2.6GHz,Intel HD Graphics 620,8,Unknown,256,SSD,Windows 10,151317
ds03,Toshiba,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,4,Unknown,500,HDD,Windows 10,84973
ds03,HP,AMD A12-Series 9700P 2.5GHz,AMD Radeon R7 Graphics,8,Unknown,2048,HDD,Windows 10,68523
ds03,Dell,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050 Ti,16,Unknown,512,SSD,Windows 10,182910
ds03,Lenovo,Intel Core i5 7200U 2.5GHz,Nvidia GeForce 920M,4,Unknown,1024,HDD,Windows 10,66344
ds03,HP,Intel Core i7 7700HQ 2.8GHz,AMD Radeon RX 580,12,Unknown,1024,HDD,Windows 10,190536
ds03,MSI,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1070,16,Unknown,512,SSD,Windows 10,263090
ds03,Samsung,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,8,Unknown,256,SSD,Windows 10,163301
ds03,Dell,Intel Core i7 7500U 2.7GHz,Nvidia GeForce GT 940MX,8,Unknown,1024,HDD,Windows 10,104691
ds03,Dell,Intel Core i5 7200U 2.5GHz,AMD Radeon R5 M420,8,Unknown,256,SSD,Windows 10,86041
ds03,Lenovo,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,8,Unknown,256,SSD,Windows 10,202519
ds03,Razer,Intel Core i7 7500U 2.5GHz,Intel HD Graphics 620,16,Unknown,512,SSD,Windows 10,195983
ds03,HP,Intel Celeron Dual Core N3060 1.6GHz,Intel HD Graphics 400,4,Unknown,16,SSD,Chrome OS,41941
ds03,Dell,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1060,16,Unknown,128,SSD,Windows 10,272896
ds03,Dell,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,4,Unknown,500,HDD,Windows 10,82249
ds03,Lenovo,Intel Core i3 6006U 2GHz,Intel HD Graphics 520,4,Unknown,500,HDD,Windows 10,53369
ds03,Toshiba,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,4,Unknown,128,SSD,Windows 10,118744
ds03,Lenovo,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,8,Unknown,512,SSD,Windows 10,272241
ds03,MSI,Intel Core i5 7300HQ 2.5GHz,Nvidia GeForce GTX 1050,8,Unknown,256,SSD,Windows 10,130619
ds03,Lenovo,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,8,Unknown,256,SSD,Windows 10,204262
ds03,Toshiba,Intel Pentium Dual Core 4405U 2.1GHz,Intel HD Graphics 510,4,Unknown,128,SSD,Windows 10,54361
ds03,Asus,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,8,Unknown,256,SSD,Windows 10,147940
ds03,Dell,Intel Core i3 6006U 2GHz,Intel HD Graphics 520,4,Unknown,500,HDD,Windows 10,63729
ds03,Acer,Intel Celeron Dual Core N3060 1.6GHz,Intel HD Graphics 400,4,Unknown,32,SSD,Chrome OS,38673
ds03,Acer,Intel Core i3 7100U 2.4GHz,Intel HD Graphics 620,8,Unknown,128,SSD,Windows 10,67433
ds03,Razer,Intel Core i7 7820HK 2.9GHz,Nvidia GeForce GTX 1080,32,Unknown,512,SSD,Windows 10,599061
ds03,Lenovo,Intel Core i7 6600U 2.6GHz,Intel HD Graphics 520,16,Unknown,512,SSD,Windows 10,228665
ds03,Asus,Intel Core i5 7200U 2.5GHz,Nvidia GeForce 920,4,Unknown,1024,HDD,Linux,56539
ds03,Lenovo,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,8,Unknown,256,SSD,Windows 10,129202
ds03,Lenovo,Intel Core i5 7300U 2.6GHz,Intel HD Graphics 620,8,Unknown,256,SSD,Windows 10,179751
ds03,Dell,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1070,16,Unknown,256,SSD,Windows 10,302268
ds03,Asus,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1070,16,Unknown,256,SSD,Windows 10,263525
ds03,Toshiba,Intel Core i3 7100U 2.4GHz,Intel HD Graphics 620,4,Unknown,500,HDD,Windows 10,72880
ds03,Lenovo,Intel Celeron Quad Core N3160 1.6GHz,Intel HD Graphics 400,4,Unknown,16,SSD,Chrome OS,35405
ds03,Asus,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,8,Unknown,128,HDD,Windows 10,64274
ds03,Asus,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 1060,16,Unknown,512,SSD,Windows 10,195983
ds03,Dell,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1070,32,Unknown,512,SSD,Windows 10,334760
ds03,HP,Intel Core i5 7200U 2.5GHz,Nvidia GeForce 930MX,8,Unknown,1024,HDD,Windows 10,99135
ds03,Dell,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,8,Unknown,128,SSD,Windows 10,77782
ds03,HP,Intel Core i7 6500U 2.5GHz,Intel HD Graphics 520,8,Unknown,512,SSD,Windows 7,203717
ds03,Dell,Intel Core i7 7500U 2.7GHz,AMD Radeon R5 M420,4,Unknown,256,SSD,Windows 10,80506
ds03,HP,Intel Celeron Dual Core N3350 1.1GHz,Intel HD Graphics 500,4,Unknown,32,SSD,Chrome OS,66998
ds03,Asus,Intel Core i5 6200U 2.3GHz,Nvidia GeForce 940M,8,Unknown,512,SSD,Windows 10,111772
ds03,HP,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,8,Unknown,256,SSD,Windows 10,248056
ds03,HP,Intel Core i7 6500U 2.5GHz,Intel HD Graphics 520,8,Unknown,512,SSD,Windows 10,159923
ds03,HP,Intel Celeron Dual Core N3060 1.6GHz,Intel HD Graphics 400,4,Unknown,128,SSD,No OS,32573
ds03,Asus,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1060,16,Unknown,128,SSD,Windows 10,206877
ds03,Dell,Intel Core i7 7500U 2.7GHz,AMD Radeon R7 M445,8,Unknown,1024,HDD,Linux,94233
ds03,Lenovo,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GT 940MX,8,Unknown,256,SSD,Windows 10,207312
ds03,Asus,Intel Core i7 7500U 2.7GHz,Nvidia GeForce GTX 930MX,8,Unknown,256,SSD,Windows 10,85735
ds03,Dell,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,8,Unknown,128,SSD,Windows 10,102948
ds03,Asus,Intel Pentium Quad Core N4200 1.1GHz,Intel HD Graphics 505,4,Unknown,1024,HDD,Windows 10,48914
ds03,HP,Intel Core i7 7600U 2.8GHz,Intel HD Graphics 620,8,Unknown,256,SSD,Windows 10,278777
ds03,Dell,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,8,Unknown,1024,HDD,Windows 10,70702
ds03,Lenovo,Intel Core i3 6006U 2.0GHz,Intel HD Graphics 520,4,Unknown,1024,HDD,No OS,51092
ds03,Lenovo,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,8,Unknown,1024,HDD,Windows 10,92670
ds03,HP,Intel Core i5 7300U 2.6GHz,AMD Radeon R7 M465,8,Unknown,256,SSD,Windows 10,146960
ds03,Toshiba,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,4,Unknown,128,SSD,Windows 10,139987
ds03,Lenovo,Intel Core i5 7300HQ 2.5GHz,Nvidia GeForce GTX 1050,8,Unknown,1024,HDD,No OS,110791
ds03,Dell,Intel Core i7 7660U 2.5GHz,Intel Iris Plus Graphics 640,16,Unknown,512,SSD,Windows 10,244025
ds03,HP,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,4,Unknown,500,HDD,Windows 10,99135
ds03,Toshiba,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,8,Unknown,256,SSD,Windows 10,119289
ds03,Lenovo,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,8,Unknown,256,SSD,Windows 10,212433
ds03,Acer,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,8,Unknown,256,SSD,Windows 10,98263
ds03,Dell,Intel Core i7 7700HQ 2.8GHz,Nvidia Quadro M620,8,Unknown,1024,HDD,Windows 10,193695
ds03,Lenovo,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,4,Unknown,500,HDD,Windows 10,114931
ds03,Lenovo,Intel Core i3 6006U 2GHz,AMD Radeon R5 M430,4,Unknown,1024,HDD,No OS,52182
ds03,Toshiba,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,8,Unknown,256,SSD,Windows 10,151208
ds03,Lenovo,Intel Core i3 7100U 2.4GHz,Intel HD Graphics 620,4,Unknown,180,SSD,Windows 10,80070
ds03,Samsung,Intel Core i7 7500U 2.7GHz,Nvidia GeForce 940MX,16,Unknown,256,SSD,Windows 10,201430
ds03,Dell,Intel Core i7 7600U 2.8GHz,Intel HD Graphics 620,8,Unknown,256,SSD,Windows 10,184108
ds03,Asus,Intel Pentium Quad Core N4200 1.1GHz,Intel HD Graphics 505,4,Unknown,1024,HDD,Linux,43465
ds03,Xiaomi,Intel Core i5 6200U 2.3GHz,Nvidia GeForce 940MX,8,Unknown,256,SSD,Windows 10,101858
ds03,Dell,Intel Core i5 7200U 2.5GHz,Nvidia GeForce 940MX,4,Unknown,128,SSD,Windows 10,99407
ds03,HP,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,4,Unknown,256,SSD,Windows 10,91400
ds03,HP,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,4,Unknown,256,SSD,Windows 10,185198
ds03,HP,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,4,Unknown,500,HDD,Windows 10,74602
ds03,Asus,Intel Celeron Dual Core N3350 1.1GHz,Intel HD Graphics 500,4,Unknown,32,SSD,Windows 10,37911
ds03,Lenovo,Intel Core i7 6500U 2.5GHz,Nvidia GeForce 940MX,8,Unknown,1024,HDD,Windows 10,72880
ds03,Dell,Intel Pentium Quad Core N3710 1.6GHz,Intel HD Graphics,4,Unknown,500,HDD,Windows 10,40198
ds03,HP,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,4,Unknown,256,SSD,Windows 10,195983
ds03,Dell,Intel Core i3 6006U 2.0GHz,AMD Radeon R5 M420X,4,Unknown,1024,HDD,Linux,49643
ds03,Asus,Intel Core i5 7300HQ 2.5GHz,Nvidia GeForce GTX 1050,12,Unknown,128,SSD,Windows 10,149236
ds03,Acer,Intel Celeron Dual Core N3060 1.6GHz,Intel HD Graphics 400,4,Unknown,32,SSD,Chrome OS,32355
ds03,Lenovo,AMD A4-Series 7210 2.2GHz,AMD Radeon R3,4,Unknown,500,HDD,Windows 10,41288
ds03,HP,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,4,Unknown,128,SSD,Windows 10,137809
ds03,HP,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,16,Unknown,256,SSD,Windows 10,152407
ds03,Samsung,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,8,Unknown,256,SSD,Windows 10,185089
ds03,Lenovo,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,8,Unknown,256,SSD,Windows 10,195983
ds03,MSI,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 1060,16,Unknown,512,SSD,Windows 10,288582
ds03,Toshiba,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,8,Unknown,256,SSD,Windows 10,160686
ds03,Dell,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050Ti,8,Unknown,1024,HDD,Linux,101205
ds03,HP,Intel Core i7 7500U 2.7GHz,Nvidia GeForce 930MX,8,Unknown,1024,HDD,Windows 10,98046
ds03,Dell,Intel Core i3 6006U 2.0GHz,AMD Radeon R5 M420X,4,Unknown,1024,HDD,Windows 10,66889
ds03,Dell,Intel Core i5 7300U 2.6GHz,Intel HD Graphics 620,8,Unknown,500,HDD,Windows 10,101858
ds03,Dell,Intel Core i7 7Y75 1.3GHz,Intel HD Graphics 615,8,Unknown,512,SSD,Windows 10,219307
ds03,Asus,Intel Core i7 6820HK 2.7GHz,Nvidia GeForce GTX 980M,32,Unknown,256,SSD,Windows 10,139334
ds03,Dell,Intel Core i7 7Y75 1.3GHz,Intel HD Graphics 615,16,Unknown,256,SSD,Windows 10,179642
ds03,Lenovo,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,8,Unknown,256,SSD,Windows 10,223218
ds03,Lenovo,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,8,Unknown,512,SSD,Windows 10,213848
ds03,LG,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,16,Unknown,512,SSD,Windows 10,228665
ds03,HP,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,8,Unknown,512,SSD,Windows 10,161558
ds03,Acer,Intel Celeron Dual Core 3205U 1.5GHz,Intel HD Graphics,4,Unknown,16,SSD,Chrome OS,39109
ds03,Lenovo,Intel Core i5 6300HQ 2.3GHz,Nvidia GeForce GTX 960M,8,Unknown,128,SSD,Windows 10,85953
ds03,LG,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,8,Unknown,512,SSD,Windows 10,206877
ds03,Dell,Intel Core i5 7440HQ 2.8GHz,Intel HD Graphics 620,8,Unknown,256,SSD,Windows 10,131272
ds03,HP,Intel Core M 6Y75 1.2GHz,Intel HD Graphics 515,8,Unknown,240,SSD,Windows 10,337714
ds03,Lenovo,Intel Core i7 7500U 2.7GHz,Nvidia GeForce 940MX,6,Unknown,256,SSD,Windows 10,85953
ds03,HP,Intel Core i7 7500U 2.7GHz,Nvidia GeForce 930MX,8,Unknown,256,SSD,Windows 10,111008
ds03,Acer,Intel Core i3 7100U 2.4GHz,Intel HD Graphics 620,4,Unknown,1024,HDD,Windows 10,54361
ds03,Lenovo,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,4,Unknown,128,SSD,Windows 10,95976
ds03,HP,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,8,Unknown,256,SSD,Windows 10,104582
ds03,MSI,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050 Ti,16,Unknown,256,SSD,Windows 10,174195
ds03,MSI,Intel Core i5 7300HQ 2.5GHz,Nvidia GeForce GTX 1050,8,Unknown,128,SSD,Windows 10,122002
ds03,Dell,Intel Core i5 7200U 2.5GHz,AMD Radeon R5 M420,4,Unknown,1024,HDD,Windows 10,74622
ds03,HP,Intel Core i7 6500U 2.5GHz,AMD Radeon R7 M365X,8,Unknown,256,SSD,Windows 10,141294
ds03,HP,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,8,Unknown,256,SSD,Windows 10,125172
ds03,Toshiba,Intel Core i7 6600U 2.6GHz,Nvidia GeForce 930M,16,Unknown,256,SSD,Windows 10,215156
